,epsilon,shokri_mi_adv,attack_adv,tpr,fpr,run,dimension
591,2.0,0.05477372676975456,0.5252448640661166,[0.         0.56981132 1.        ],[0.         0.51503759 1.        ],1,7
592,2.0,0.29527592566321464,0.6865254328422412,[0.         0.54339623 1.        ],[0.        0.2481203 1.       ],2,7
593,2.0,0.1110937721662647,0.5560630575163585,[0.        0.5509434 1.       ],[0.         0.43984962 1.        ],3,7
594,2.0,0.10286565470279468,0.5827343054699802,[0.         0.36226415 1.        ],[0.        0.2593985 1.       ],4,7
595,2.0,0.05112781954887213,0.5222513089005236,[0.  0.6 1. ],[0.         0.54887218 1.        ],5,7
596,2.0,0.07710313519648176,0.5409354522859079,[0.         0.50943396 1.        ],[0.         0.43233083 1.        ],6,7
597,2.0,0.14836146971201591,0.5951107715813598,[0.         0.46415094 1.        ],[0.         0.31578947 1.        ],7,7
598,2.0,-0.11085260320612855,0.4512636279719582,[0.         0.51320755 1.        ],[0.         0.62406015 1.        ],8,7
599,2.0,0.12581926514399205,0.5776633566262106,[0.         0.46792453 1.        ],[0.         0.34210526 1.        ],9,7
600,2.5,0.06982550716413671,0.5324063100787443,[0.         0.57358491 1.        ],[0.        0.5037594 1.       ],0,7
601,2.5,-0.016470421336359786,0.4934339264102071,[0.         0.61886792 1.        ],[0.         0.63533835 1.        ],1,7
602,2.5,-0.061682508157185456,0.4752594683175528,[0.         0.59245283 1.        ],[0.         0.65413534 1.        ],2,7
603,2.5,0.05085827776989643,0.5252838705127301,[0.         0.52830189 1.        ],[0.         0.47744361 1.        ],3,7
604,2.5,0.3708043694141013,0.7066637148549922,[0.         0.63396226 1.        ],[0.         0.26315789 1.        ],4,7
605,2.5,0.051000141864094184,0.5235876910963847,[0.         0.56603774 1.        ],[0.         0.51503759 1.        ],5,7
606,2.5,0.11882536530004256,0.5541953517262799,[0.         0.60754717 1.        ],[0.        0.4887218 1.       ],6,7
607,2.5,-0.0465172364874451,0.4820997696280202,[0.         0.62641509 1.        ],[0.         0.67293233 1.        ],7,7
608,2.5,0.1262590438360051,0.560494834148994,[0.         0.58490566 1.        ],[0.         0.45864662 1.        ],8,7
609,2.5,0.06962689743225992,0.53582063408653,[0.         0.52075472 1.        ],[0.         0.45112782 1.        ],9,7
610,3.0,-0.043112498226698825,0.4805319598723911,[0.         0.53207547 1.        ],[0.         0.57518797 1.        ],0,7
611,3.0,0.10004255922825933,0.5445584592832229,[0.         0.61132075 1.        ],[0.        0.5112782 1.       ],1,7
612,3.0,0.02076890339055182,0.5100987804205066,[0.        0.5245283 1.       ],[0.        0.5037594 1.       ],2,7
613,3.0,0.05080153213221733,0.5260356836457227,[0.         0.51320755 1.        ],[0.         0.46240602 1.        ],3,7
614,3.0,0.1976308696268974,0.6049005286064968,[0.         0.56981132 1.        ],[0.         0.37218045 1.        ],4,7
615,3.0,-0.02082564902823092,0.4889411197492919,[0.         0.46037736 1.        ],[0.         0.48120301 1.        ],5,7
616,3.0,0.07761384593559362,0.5319937778505515,[0.         0.64528302 1.        ],[0.         0.56766917 1.        ],6,7
617,3.0,0.11858419633990636,0.5612389925127108,[0.         0.54339623 1.        ],[0.         0.42481203 1.        ],7,7
618,3.0,0.1111079585756845,0.5556471323821974,[0.         0.55471698 1.        ],[0.         0.44360902 1.        ],8,7
619,3.0,0.06196623634558096,0.5342706502636204,[0.         0.48301887 1.        ],[0.         0.42105263 1.        ],9,7
620,3.5,0.19002695417789756,0.6050670640834576,[0.         0.54716981 1.        ],[0.         0.35714286 1.        ],0,7
621,3.5,0.13004681515108524,0.561641809110104,[0.         0.59245283 1.        ],[0.         0.46240602 1.        ],1,7
622,3.5,0.21266846361185981,0.6147135795289329,[0.         0.56981132 1.        ],[0.         0.35714286 1.        ],2,7
623,3.5,0.21268265002127962,0.613796453728443,[0.         0.57358491 1.        ],[0.         0.36090226 1.        ],3,7
624,3.5,0.182593275641935,0.5953958583477862,[0.         0.56981132 1.        ],[0.         0.38721805 1.        ],4,7
625,3.5,0.15673145126968357,0.5640033368864995,[0.         0.69056604 1.        ],[0.         0.53383459 1.        ],5,7
626,3.5,0.024741098028089104,0.510874987528684,[0.         0.58113208 1.        ],[0.         0.55639098 1.        ],6,7
627,3.5,0.07019435380905092,0.5275660738957971,[0.         0.67169811 1.        ],[0.         0.60150376 1.        ],7,7
628,3.5,0.08514682933749462,0.5350985941849313,[0.        0.6490566 1.       ],[0.         0.56390977 1.        ],8,7
629,3.5,0.0887218045112782,0.5399188092016238,[0.  0.6 1. ],[0.        0.5112782 1.       ],9,7
630,5.0,0.3369555965385161,0.6824494561543661,[0.         0.63018868 1.        ],[0.         0.29323308 1.        ],0,7
631,5.0,0.1867215207830898,0.5812449075331473,[0.         0.66792453 1.        ],[0.         0.48120301 1.        ],1,7
632,5.0,0.2807632288267839,0.6293512503104534,[0.         0.68301887 1.        ],[0.         0.40225564 1.        ],2,7
633,5.0,0.25800822811746343,0.6286992088540413,[0.         0.63018868 1.        ],[0.         0.37218045 1.        ],3,7
634,5.0,0.22049936161157607,0.6015975318002954,[0.         0.65283019 1.        ],[0.         0.43233083 1.        ],4,7
635,5.0,0.21671159029649595,0.6009036144578314,[0.         0.64528302 1.        ],[0.         0.42857143 1.        ],5,7
636,5.0,0.28415378067811037,0.6604196700304341,[0.         0.58490566 1.        ],[0.         0.30075188 1.        ],6,7
637,5.0,0.14172223010356078,0.5564853556485355,[0.         0.69811321 1.        ],[0.         0.55639098 1.        ],7,7
638,5.0,0.2503475670307845,0.6339390075443629,[0.         0.59245283 1.        ],[0.         0.34210526 1.        ],8,7
639,5.0,0.19436799546034889,0.5803568286589013,[0.         0.70188679 1.        ],[0.        0.5075188 1.       ],9,7
640,7.0,0.1943396226415094,0.5813586097946288,[0.         0.69433962 1.        ],[0.  0.5 1. ],0,7
641,7.0,0.20568875017733002,0.5842485095701286,[0.         0.71320755 1.        ],[0.        0.5075188 1.       ],1,7
642,7.0,0.19404170804369414,0.5936361893808701,[0.         0.61509434 1.        ],[0.         0.42105263 1.        ],2,7
643,7.0,0.3070506454816286,0.6470700152207002,[0.        0.6754717 1.       ],[0.         0.36842105 1.        ],3,7
644,7.0,0.2580933465739821,0.623187031946156,[0.         0.65283019 1.        ],[0.         0.39473684 1.        ],4,7
645,7.0,0.26564051638530284,0.6258823529411764,[0.         0.66037736 1.        ],[0.         0.39473684 1.        ],5,7
646,7.0,0.13403319619804221,0.557199593161234,[0.         0.65283019 1.        ],[0.         0.51879699 1.        ],6,7
647,7.0,0.24699957440771736,0.6067622423075508,[0.         0.70188679 1.        ],[0.         0.45488722 1.        ],7,7
648,7.0,0.23570719250957578,0.6015524723427663,[0.         0.69811321 1.        ],[0.         0.46240602 1.        ],8,7
649,7.0,0.2544474393530997,0.6144519883608148,[0.         0.68301887 1.        ],[0.         0.42857143 1.        ],9,7
650,9.0,0.2319477940133352,0.5996100889484587,[0.         0.69811321 1.        ],[0.         0.46616541 1.        ],0,7
651,9.0,0.33373528160022703,0.6375168059858538,[0.         0.77358491 1.        ],[0.         0.43984962 1.        ],1,7
652,9.0,0.4690168818272096,0.7237752297924761,[0.         0.75849057 1.        ],[0.         0.28947368 1.        ],2,7
653,9.0,0.25078734572279754,0.6073501906774516,[0.         0.70943396 1.        ],[0.         0.45864662 1.        ],3,7
654,9.0,0.41639948928926096,0.6878840639082343,[0.         0.76226415 1.        ],[0.         0.34586466 1.        ],4,7
655,9.0,0.3711448432401759,0.6721591955989576,[0.        0.7245283 1.       ],[0.         0.35338346 1.        ],5,7
656,9.0,0.2620655412115193,0.6132715254528286,[0.         0.70943396 1.        ],[0.         0.44736842 1.        ],6,7
657,9.0,0.318541637111647,0.6390271689328082,[0.         0.73207547 1.        ],[0.         0.41353383 1.        ],7,7
658,9.0,0.2505887359909207,0.6179109259852611,[0.         0.65660377 1.        ],[0.         0.40601504 1.        ],8,7
659,9.0,0.1829479358774294,0.5798652397938963,[0.         0.66415094 1.        ],[0.         0.48120301 1.        ],9,7
660,0.5,0.1752021563342318,0.5848563968668408,[0.         0.60377358 1.        ],[0.         0.42857143 1.        ],0,8
661,0.5,0.23111079585756847,0.6605309315937802,[0.        0.4754717 1.       ],[0.        0.2443609 1.       ],1,8
662,0.5,0.020712157752872773,0.5103752131893121,[0.         0.50943396 1.        ],[0.        0.4887218 1.       ],2,8
663,0.5,0.11814441764789335,0.5804047269637754,[0.         0.42641509 1.        ],[0.         0.30827068 1.        ],3,8
664,0.5,0.09977301744928357,0.5509320278666918,[0.         0.53962264 1.        ],[0.         0.43984962 1.        ],4,8
665,0.5,0.2691303731025677,0.6481623217381797,[0.         0.58867925 1.        ],[0.         0.31954887 1.        ],5,8
666,0.5,-0.024301319336076044,0.4889136259497522,[0.         0.53584906 1.        ],[0.         0.56015038 1.        ],6,8
667,0.5,0.08816853454390694,0.5539262472885033,[0.         0.45283019 1.        ],[0.         0.36466165 1.        ],7,8
668,0.5,0.12211661228543058,0.5723507261968801,[0.         0.48301887 1.        ],[0.         0.36090226 1.        ],8,8
669,0.5,0.16690310682366297,0.633405147975961,[0.         0.39622642 1.        ],[0.         0.22932331 1.        ],9,8
670,0.7,0.27625195063129526,0.7002447401435535,[0.         0.48301887 1.        ],[0.         0.20676692 1.        ],0,8
671,0.7,0.012952191800255364,0.507379208897079,[0.         0.44528302 1.        ],[0.         0.43233083 1.        ],1,8
672,0.7,0.22354943963682794,0.6586013929707315,[0.         0.46415094 1.        ],[0.        0.2406015 1.       ],2,8
673,0.7,0.26097318768619665,0.7262396694214877,[0.         0.41886792 1.        ],[0.         0.15789474 1.        ],3,8
674,0.7,0.2199602780536246,0.6376631448104413,[0.         0.50943396 1.        ],[0.         0.28947368 1.        ],4,8
675,0.7,0.1104837565612144,0.5828369639210348,[0.         0.38867925 1.        ],[0.         0.27819549 1.        ],5,8
676,0.7,0.3514115477372677,0.793071626322141,[0.        0.4754717 1.       ],[0.         0.12406015 1.        ],6,8
677,0.7,0.22764931195914312,0.6290844152710073,[0.         0.55471698 1.        ],[0.         0.32706767 1.        ],7,8
678,0.7,-0.04725492977727336,0.4739680207568109,[0.         0.43018868 1.        ],[0.         0.47744361 1.        ],8,8
679,0.7,0.10310682366293095,0.5687632455343626,[0.         0.42641509 1.        ],[0.         0.32330827 1.        ],9,8
680,1.0,0.21988934600652577,0.6444278792396572,[0.         0.49056604 1.        ],[0.         0.27067669 1.        ],0,8
681,1.0,0.09592850049652435,0.5511327546051239,[0.         0.51698113 1.        ],[0.         0.42105263 1.        ],1,8
682,1.0,0.14108384167967086,0.5770512125203379,[0.         0.52830189 1.        ],[0.         0.38721805 1.        ],2,8
683,1.0,0.2988083416087388,0.7239172495907129,[0.         0.48301887 1.        ],[0.         0.18421053 1.        ],3,8
684,1.0,0.16002269825507165,0.5823117338003503,[0.         0.56603774 1.        ],[0.         0.40601504 1.        ],4,8
685,1.0,0.1522911051212938,0.5878693623639192,[0.         0.50943396 1.        ],[0.         0.35714286 1.        ],5,8
686,1.0,0.016654844658816892,0.5098698590980932,[0.         0.43018868 1.        ],[0.         0.41353383 1.        ],6,8
687,1.0,0.2087104553837424,0.6264525888743726,[0.         0.51698113 1.        ],[0.         0.30827068 1.        ],7,8
688,1.0,0.10344729748900555,0.555586047078912,[0.         0.51698113 1.        ],[0.         0.41353383 1.        ],8,8
689,1.0,0.22762093914030357,0.6313118913168017,[0.         0.54716981 1.        ],[0.         0.31954887 1.        ],9,8
690,1.5,-0.05803660093630303,0.4754615578401852,[0.         0.56226415 1.        ],[0.         0.62030075 1.        ],0,8
691,1.5,0.15222017307419494,0.5918192709224714,[0.         0.49056604 1.        ],[0.         0.33834586 1.        ],1,8
692,1.5,-0.01681089516243439,0.49216943104473665,[0.         0.52830189 1.        ],[0.         0.54511278 1.        ],2,8
693,1.5,0.21973329550290824,0.6619544532507999,[0.        0.4490566 1.       ],[0.         0.22932331 1.        ],3,8
694,1.5,0.16691729323308274,0.6318289786223278,[0.  0.4 1. ],[0.         0.23308271 1.        ],4,8
695,1.5,0.1524187828060718,0.5815620065589701,[0.         0.54339623 1.        ],[0.         0.39097744 1.        ],5,8
