type,epsilon,ari,ami,ch,sc
"KMeans(clusters=4, init=random)",0.1,0.2190999395714844,0.2539190428217257,46.4892646427386,0.19938666924515078
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",0.1,0.11585889577923572,0.2456006882170302,31.99147950500258,0.25147927818544347
"OPTICS(min_samples=12, distance_metric=euclidean)",0.1,-0.01614932415406817,0.07359301388128181,24.20033994260527,0.09717663419562421
"KMeans(clusters=4, init=random)",0.5,0.3033538452458081,0.357368041087485,64.93667730366516,0.2386482242293047
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",0.5,0.17131550275642377,0.33647071894321845,38.701502672539405,0.2216588428937488
"OPTICS(min_samples=12, distance_metric=euclidean)",0.5,-0.051870045148631284,0.02027036211311145,39.46991909040874,0.3341446087758585
"KMeans(clusters=4, init=random)",0.7,0.33911909121007155,0.4033094434071014,64.57502458438435,0.22316475051634885
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",0.7,0.1559863151168022,0.3032727205578668,35.05111004723694,0.20367366383054208
"OPTICS(min_samples=12, distance_metric=euclidean)",0.7,0.0,0.0,0.0,0.0
"KMeans(clusters=4, init=random)",1.0,0.40917545211429623,0.45651844310832956,69.9471513705007,0.21832855728423112
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",1.0,0.16076096344376117,0.3185257652318955,37.609624168403144,0.20346206436128544
"OPTICS(min_samples=12, distance_metric=euclidean)",1.0,0.1422413265162248,0.09919342445684295,23.903858117764322,0.10139085842485576
"KMeans(clusters=4, init=random)",1.5,0.4725976566617546,0.5229011788811304,89.16007546217836,0.2599956093624732
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",1.5,0.20091079515890345,0.37171017497764425,44.18729992392916,0.1947614457816905
"OPTICS(min_samples=12, distance_metric=euclidean)",1.5,0.0,0.0,0.0,0.0
"KMeans(clusters=4, init=random)",2.0,0.48796071607919317,0.5558603608918583,96.7689721903371,0.24263298928229218
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",2.0,0.236544476550513,0.41258080166059424,51.47868110005692,0.20071675592639693
"OPTICS(min_samples=12, distance_metric=euclidean)",2.0,0.23317257611575895,0.1781377346956638,36.138798093350445,0.19307783372391157
"KMeans(clusters=4, init=random)",2.5,0.4816040849869516,0.5741069452711948,118.11344182831458,0.28481183597943727
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",2.5,0.27438475735902224,0.454174120753542,65.97577802839973,0.20452878285554785
"OPTICS(min_samples=12, distance_metric=euclidean)",2.5,0.12429241364493529,0.08309090555651122,34.63625477943038,0.2091197844283345
"KMeans(clusters=4, init=random)",3.0,0.501091490003357,0.5633559468105658,122.97929509174794,0.2908752335045034
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",3.0,0.20690008913093969,0.41029089438176963,62.36094384757396,0.1704861333439534
"OPTICS(min_samples=12, distance_metric=euclidean)",3.0,-0.021244507445192583,0.035378652027124494,15.336480712167845,0.001764758338278868
"KMeans(clusters=4, init=random)",3.5,0.4843427245487176,0.5545292764751443,127.17067903622565,0.28600813027395455
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",3.5,0.24449358444059882,0.4321598373367267,65.15588861595609,0.17839860988254513
"OPTICS(min_samples=12, distance_metric=euclidean)",3.5,0.0,0.0,0.0,0.0
"KMeans(clusters=4, init=random)",5.0,0.5847510334922433,0.6348861050423079,135.94089180403049,0.27485706451648684
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",5.0,0.24363151852592888,0.4472957009847532,73.83603968007563,0.21896127046373076
"OPTICS(min_samples=12, distance_metric=euclidean)",5.0,0.2470864676844479,0.23691349588971353,24.828361081503424,0.17241236554150127
"KMeans(clusters=4, init=random)",7.0,0.529690224043554,0.5623365981212325,142.70909694582207,0.2906396594917977
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",7.0,0.26739262932022073,0.47003289690876643,73.70296083171908,0.18323430702078444
"OPTICS(min_samples=12, distance_metric=euclidean)",7.0,0.10429837441879972,0.1647530060220776,25.32122923814444,-0.06933198865775612
"KMeans(clusters=4, init=random)",9.0,0.565688564098591,0.6082905396494155,144.96440351143374,0.3130123373445756
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",9.0,0.32097318412227865,0.506846471523718,76.86421680025668,0.19142663338575308
"OPTICS(min_samples=12, distance_metric=euclidean)",9.0,0.0,0.0,0.0,0.0
