type,epsilon,ari,ami,ch,sc
"KMeans(clusters=4, init=random)",0.1,0.27736670952169706,0.3061027766856271,1338.6229568444132,0.33567864605563014
"OPTICS(min_samples=4, distance_metric=euclidean)",0.1,0.0030862221878047613,0.013527803344517817,8.2388564695629,-0.10077378373638204
"KMeans(clusters=4, init=random)",0.5,0.6879199398859857,0.6655164177639679,2115.155085629968,0.40470769780655563
"OPTICS(min_samples=4, distance_metric=euclidean)",0.5,0.005300035809325537,0.053207914889342144,9.570865978282047,-0.1635794051466633
"KMeans(clusters=4, init=random)",1.0,0.8440351096176247,0.8084218524622073,2186.3645907177183,0.40992941498242474
"OPTICS(min_samples=4, distance_metric=euclidean)",1.0,0.005720330136429664,0.1215393663919447,12.914935811459022,-0.06749910003442143
"KMeans(clusters=4, init=random)",2.0,0.8935594949382126,0.8681044214867333,2186.4283616578077,0.41002881284328846
"OPTICS(min_samples=4, distance_metric=euclidean)",2.0,0.058906676157528946,0.2552179588920519,13.602925936416545,-0.04240641281364062
"KMeans(clusters=4, init=random)",3.0,0.9342938052629112,0.9119110408704083,2183.9183244920864,0.40802894619351815
"OPTICS(min_samples=4, distance_metric=euclidean)",3.0,0.13243725223849073,0.3697274836727839,13.703466779825344,-0.036249797522011615
"KMeans(clusters=4, init=random)",5.0,0.9400024903430555,0.9244989966143053,2195.4836450259377,0.4106011284143157
"OPTICS(min_samples=4, distance_metric=euclidean)",5.0,0.21008265638301565,0.49600551716610963,15.649345337826427,0.010269984845540325
"KMeans(clusters=4, init=random)",7.0,0.9493694806733746,0.9383637727179808,2188.5698047783853,0.40978633695815
"OPTICS(min_samples=4, distance_metric=euclidean)",7.0,0.2945479195331684,0.588273310157241,17.266820421237266,0.09116834189181415
"KMeans(clusters=4, init=random)",9.0,0.9413098015847453,0.9316019288899735,2190.9799944973006,0.4101681263120862
"OPTICS(min_samples=4, distance_metric=euclidean)",9.0,0.36459992153849546,0.6472654898544544,18.932509572752075,0.14255789347183206
