epsilon,shokri_mi_adv,attack_adv,tpr,fpr,run
1.0,0.4716981132075472,1.0,[0.         0.47169811 1.        ],[0. 0. 1.],6
1.0,-0.10305007802525179,0.4597589079950363,[0.         0.58867925 1.        ],[0.         0.69172932 1.        ],7
1.0,0.5811320754716981,1.0,[0.         0.58113208 1.        ],[0. 0. 1.],8
1.0,0.5358490566037736,1.0,[0.         0.53584906 1.        ],[0. 0. 1.],9
1.0,0.539622641509434,1.0,[0.         0.53962264 1.        ],[0. 0. 1.],10
1.0,-0.03545183714001987,0.48491506803008533,[0.         0.56981132 1.        ],[0.         0.60526316 1.        ],11
1.0,0.3027521634274365,0.6988131393117326,[0.         0.53207547 1.        ],[0.         0.22932331 1.        ],12
1.0,0.5207547169811321,1.0,[0.         0.52075472 1.        ],[0. 0. 1.],13
1.0,0.47924528301886793,1.0,[0.         0.47924528 1.        ],[0. 0. 1.],14
1.0,0.4568591289544616,0.8857320812571867,[0.        0.5245283 1.       ],[0.         0.06766917 1.        ],15
1.0,0.1899418357213789,0.6105450882610347,[0.        0.5245283 1.       ],[0.         0.33458647 1.        ],16
1.0,0.4346290253936729,0.775775469422291,[0.         0.61132075 1.        ],[0.         0.17669173 1.        ],17
1.0,0.013150801532132217,0.5066886012381489,[0.         0.49811321 1.        ],[0.         0.48496241 1.        ],18
1.0,0.12251383174918429,0.5580719780515359,[0.         0.58867925 1.        ],[0.         0.46616541 1.        ],19
1.0,0.3967796850617109,0.7875161907111577,[0.         0.54339623 1.        ],[0.         0.14661654 1.        ],20
1.0,0.4345155341183147,0.7985340844850777,[0.         0.58113208 1.        ],[0.         0.14661654 1.        ],21
1.0,0.5207547169811321,1.0,[0.         0.52075472 1.        ],[0. 0. 1.],22
1.0,0.47547169811320755,1.0,[0.        0.4754717 1.       ],[0. 0. 1.],23
1.0,-0.005873173499787165,0.49666806168109967,[0.         0.43773585 1.        ],[0.         0.44360902 1.        ],24
1.0,-0.04707050645481625,0.4765949042069919,[0.         0.47924528 1.        ],[0.         0.52631579 1.        ],25
1.0,0.49433962264150944,1.0,[0.         0.49433962 1.        ],[0. 0. 1.],26
1.0,0.4609731876861966,0.7967271797494248,[0.         0.61886792 1.        ],[0.         0.15789474 1.        ],27
1.0,0.4455951198751596,0.8646389598328302,[0.         0.52830189 1.        ],[0.         0.08270677 1.        ],28
1.0,-0.07664917009504901,0.47050345573061675,[0.         0.61132075 1.        ],[0.         0.68796992 1.        ],29
1.0,0.07334373670024119,0.5387846961740436,[0.         0.50943396 1.        ],[0.         0.43609023 1.        ],30
1.0,0.3516527166974039,0.7416549680237093,[0.         0.53962264 1.        ],[0.         0.18796992 1.        ],31
1.0,0.32160590154631863,0.7080961997429778,[0.         0.54716981 1.        ],[0.         0.22556391 1.        ],32
1.0,0.1033479926230671,0.5588686868686868,[0.         0.49056604 1.        ],[0.         0.38721805 1.        ],33
1.0,0.49056603773584906,1.0,[0.         0.49056604 1.        ],[0. 0. 1.],34
1.0,0.4717548588452263,0.9700344886074518,[0.         0.48679245 1.        ],[0.         0.01503759 1.        ],35
1.0,0.5283018867924528,1.0,[0.         0.52830189 1.        ],[0. 0. 1.],36
1.0,0.5547169811320755,1.0,[0.         0.55471698 1.        ],[0. 0. 1.],37
1.0,0.5169811320754717,1.0,[0.         0.51698113 1.        ],[0. 0. 1.],38
1.0,0.5132075471698113,1.0,[0.         0.51320755 1.        ],[0. 0. 1.],39
1.0,0.2917860689459498,0.6554695531232992,[0.         0.61509434 1.        ],[0.         0.32330827 1.        ],40
1.0,0.5660377358490566,1.0,[0.         0.56603774 1.        ],[0. 0. 1.],41
1.0,0.1182153496949922,0.5765295813970576,[0.         0.44528302 1.        ],[0.         0.32706767 1.        ],42
1.0,0.5962264150943396,1.0,[0.         0.59622642 1.        ],[0. 0. 1.],43
1.0,0.5547169811320755,1.0,[0.         0.55471698 1.        ],[0. 0. 1.],44
1.0,0.13739537523052914,0.5717885998072789,[0.         0.54716981 1.        ],[0.         0.40977444 1.        ],45
1.0,0.32533692722371965,0.7157668930997497,[0.         0.53962264 1.        ],[0.         0.21428571 1.        ],46
1.0,0.49433962264150944,1.0,[0.         0.49433962 1.        ],[0. 0. 1.],47
1.0,0.5471698113207547,1.0,[0.         0.54716981 1.        ],[0. 0. 1.],48
1.0,0.539622641509434,1.0,[0.         0.53962264 1.        ],[0. 0. 1.],49
1.5,0.5509433962264151,1.0,[0.        0.5509434 1.       ],[0. 0. 1.],0
1.5,0.5509433962264151,1.0,[0.        0.5509434 1.       ],[0. 0. 1.],1
1.5,0.4154206270392964,0.8530369155836328,[0.         0.50188679 1.        ],[0.         0.08646617 1.        ],2
1.5,-0.1822386154064406,0.42599718874576586,[0.        0.5245283 1.       ],[0.         0.70676692 1.        ],3
1.5,0.6075471698113207,1.0,[0.         0.60754717 1.        ],[0. 0. 1.],4
1.5,0.6452830188679245,1.0,[0.         0.64528302 1.        ],[0. 0. 1.],5
1.5,0.5849056603773585,1.0,[0.         0.58490566 1.        ],[0. 0. 1.],6
1.5,0.48327422329408426,0.8906113837545293,[0.        0.5509434 1.       ],[0.         0.06766917 1.        ],7
1.5,0.5433962264150943,1.0,[0.         0.54339623 1.        ],[0. 0. 1.],8
1.5,0.5547169811320755,1.0,[0.         0.55471698 1.        ],[0. 0. 1.],9
1.5,0.5660377358490566,1.0,[0.         0.56603774 1.        ],[0. 0. 1.],10
1.5,0.6415378067811037,0.9885484637656109,[0.        0.6490566 1.       ],[0.        0.0075188 1.       ],11
1.5,0.3660377358490566,1.0,[0.         0.36603774 1.        ],[0. 0. 1.],12
1.5,0.39328982834444604,0.7349685555913413,[0.         0.61509434 1.        ],[0.         0.22180451 1.        ],13
1.5,0.2806071783231664,0.6399660345315596,[0.         0.64150943 1.        ],[0.         0.36090226 1.        ],14
1.5,0.20879557384026104,0.619935460738616,[0.         0.53962264 1.        ],[0.         0.33082707 1.        ],15
1.5,0.539622641509434,1.0,[0.         0.53962264 1.        ],[0. 0. 1.],16
1.5,0.6037735849056604,1.0,[0.         0.60377358 1.        ],[0. 0. 1.],17
1.5,0.31815860405731305,0.6688347862745984,[0.         0.63018868 1.        ],[0.         0.31203008 1.        ],18
1.5,0.45698680663923963,0.8462051028523526,[0.         0.55849057 1.        ],[0.         0.10150376 1.        ],19
1.5,0.5773584905660377,1.0,[0.         0.57735849 1.        ],[0. 0. 1.],20
1.5,0.6188679245283019,1.0,[0.         0.61886792 1.        ],[0. 0. 1.],21
1.5,0.5433962264150943,1.0,[0.         0.54339623 1.        ],[0. 0. 1.],22
1.5,0.4188679245283019,1.0,[0.         0.41886792 1.        ],[0. 0. 1.],23
1.5,0.09619804227550005,0.544488328456522,[0.         0.58867925 1.        ],[0.        0.4924812 1.       ],24
