epsilon,shokri_mi_adv,attack_adv,tpr,fpr,run,dimensions,mechanism
1.0,0.23549439636827918,0.6124052004333694,[0.         0.64150943 1.        ],[0.         0.40601504 1.        ],4,5,nd-laplace-optimal-truncated
1.5,0.3258901971910909,0.6555272707577318,[0.         0.68679245 1.        ],[0.         0.36090226 1.        ],0,5,nd-laplace-optimal-truncated
1.5,0.028202581926514425,0.5144543973941368,[0.         0.50188679 1.        ],[0.         0.47368421 1.        ],1,5,nd-laplace-optimal-truncated
1.5,0.24684352390409986,0.6149273447820344,[0.         0.66037736 1.        ],[0.         0.41353383 1.        ],2,5,nd-laplace-optimal-truncated
1.5,0.23546602354943963,0.614031712880266,[0.         0.63396226 1.        ],[0.         0.39849624 1.        ],3,5,nd-laplace-optimal-truncated
1.5,0.07713150801532132,0.5403057215294972,[0.         0.51698113 1.        ],[0.         0.43984962 1.        ],4,5,nd-laplace-optimal-truncated
2.0,0.15649028230954742,0.5713694180975918,[0.         0.62641509 1.        ],[0.         0.46992481 1.        ],0,5,nd-laplace-optimal-truncated
2.0,0.24682933749468006,0.6157325493221939,[0.         0.65660377 1.        ],[0.         0.40977444 1.        ],1,5,nd-laplace-optimal-truncated
2.0,0.16378209675131222,0.5845725587869021,[0.         0.56603774 1.        ],[0.         0.40225564 1.        ],2,5,nd-laplace-optimal-truncated
2.0,0.19040998723223151,0.5859481058374529,[0.        0.6490566 1.       ],[0.         0.45864662 1.        ],3,5,nd-laplace-optimal-truncated
2.0,0.21295219180025532,0.5988072826845354,[0.         0.64528302 1.        ],[0.         0.43233083 1.        ],4,5,nd-laplace-optimal-truncated
2.5,0.14138175627748617,0.5658378035568005,[0.         0.60754717 1.        ],[0.         0.46616541 1.        ],0,5,nd-laplace-optimal-truncated
2.5,0.18636686054759538,0.5969849543018294,[0.         0.57358491 1.        ],[0.         0.38721805 1.        ],1,5,nd-laplace-optimal-truncated
2.5,0.2807632288267839,0.6293512503104534,[0.         0.68301887 1.        ],[0.         0.40225564 1.        ],2,5,nd-laplace-optimal-truncated
2.5,0.19040998723223151,0.5859481058374529,[0.        0.6490566 1.       ],[0.         0.45864662 1.        ],3,5,nd-laplace-optimal-truncated
2.5,0.19795715704355227,0.5887500954028545,[0.         0.65660377 1.        ],[0.         0.45864662 1.        ],4,5,nd-laplace-optimal-truncated
3.0,0.17532983401900976,0.5796851023224026,[0.         0.63773585 1.        ],[0.         0.46240602 1.        ],0,5,nd-laplace-optimal-truncated
3.0,0.19432543623208964,0.5818690382270674,[0.         0.69056604 1.        ],[0.        0.4962406 1.       ],1,5,nd-laplace-optimal-truncated
3.0,0.20930628457937295,0.5916693590476427,[0.        0.6754717 1.       ],[0.         0.46616541 1.        ],2,5,nd-laplace-optimal-truncated
3.0,0.20188679245283014,0.5839874411302983,[0.         0.70188679 1.        ],[0.  0.5 1. ],3,5,nd-laplace-optimal-truncated
3.0,0.17911760533408994,0.5805784596533327,[0.         0.64528302 1.        ],[0.         0.46616541 1.        ],4,5,nd-laplace-optimal-truncated
3.5,0.1753723932472691,0.5781001238280559,[0.        0.6490566 1.       ],[0.         0.47368421 1.        ],0,5,nd-laplace-optimal-truncated
3.5,0.28832458504752445,0.6310143881181992,[0.         0.69433962 1.        ],[0.         0.40601504 1.        ],1,5,nd-laplace-optimal-truncated
3.5,0.17880550432685488,0.594533781351254,[0.         0.56226415 1.        ],[0.         0.38345865 1.        ],2,5,nd-laplace-optimal-truncated
3.5,0.08479216910200027,0.5413764935550418,[0.         0.55471698 1.        ],[0.         0.46992481 1.        ],3,5,nd-laplace-optimal-truncated
3.5,0.24292807490424173,0.6220979978324112,[0.         0.61886792 1.        ],[0.         0.37593985 1.        ],4,5,nd-laplace-optimal-truncated
5.0,0.16034898567172645,0.5700023534366367,[0.         0.65283019 1.        ],[0.        0.4924812 1.       ],0,5,nd-laplace-optimal-truncated
5.0,0.18274932614555256,0.5878693623639192,[0.         0.61132075 1.        ],[0.         0.42857143 1.        ],1,5,nd-laplace-optimal-truncated
5.0,0.22767768477798267,0.6269317768392414,[0.         0.56226415 1.        ],[0.         0.33458647 1.        ],2,5,nd-laplace-optimal-truncated
5.0,0.23530997304582207,0.6239000851546977,[0.         0.59245283 1.        ],[0.         0.35714286 1.        ],3,5,nd-laplace-optimal-truncated
5.0,0.17855014895729893,0.6101985780828635,[0.         0.49433962 1.        ],[0.         0.31578947 1.        ],4,5,nd-laplace-optimal-truncated
7.0,0.19797134345297202,0.5881609703708383,[0.         0.66037736 1.        ],[0.         0.46240602 1.        ],0,5,nd-laplace-optimal-truncated
7.0,0.2994183572137892,0.6510462886096241,[0.         0.64528302 1.        ],[0.         0.34586466 1.        ],1,5,nd-laplace-optimal-truncated
7.0,0.20551851326429277,0.5909108023645468,[0.         0.66792453 1.        ],[0.         0.46240602 1.        ],2,5,nd-laplace-optimal-truncated
7.0,0.20160306426443464,0.5958893942052064,[0.         0.62641509 1.        ],[0.         0.42481203 1.        ],3,5,nd-laplace-optimal-truncated
7.0,0.23539509150234073,0.618313534788871,[0.         0.61509434 1.        ],[0.         0.37969925 1.        ],4,5,nd-laplace-optimal-truncated
9.0,0.28086253369272235,0.6234012316437707,[0.         0.70943396 1.        ],[0.         0.42857143 1.        ],0,5,nd-laplace-optimal-truncated
9.0,0.14508440913604764,0.5697641104001528,[0.         0.59245283 1.        ],[0.         0.44736842 1.        ],1,5,nd-laplace-optimal-truncated
9.0,0.24311249822669878,0.6112402144702507,[0.         0.66792453 1.        ],[0.         0.42481203 1.        ],2,5,nd-laplace-optimal-truncated
9.0,0.25824939707759964,0.6142261934641835,[0.         0.69433962 1.        ],[0.         0.43609023 1.        ],3,5,nd-laplace-optimal-truncated
9.0,0.17933040147538648,0.5732293682149436,[0.         0.70188679 1.        ],[0.         0.52255639 1.        ],4,5,nd-laplace-optimal-truncated
0.1,0.1300184423322457,0.5625213179616617,[0.         0.58490566 1.        ],[0.         0.45488722 1.        ],0,6,nd-laplace-optimal-truncated
0.1,0.1039012625904383,0.5443427298266008,[0.         0.63773585 1.        ],[0.         0.53383459 1.        ],1,6,nd-laplace-optimal-truncated
0.1,0.22030075187969922,0.612432847275518,[0.  0.6 1. ],[0.         0.37969925 1.        ],2,6,nd-laplace-optimal-truncated
0.1,0.22762093914030357,0.6313118913168017,[0.         0.54716981 1.        ],[0.         0.31954887 1.        ],3,6,nd-laplace-optimal-truncated
0.1,0.19019719109093486,0.5956044896387466,[0.         0.59245283 1.        ],[0.         0.40225564 1.        ],4,6,nd-laplace-optimal-truncated
0.5,0.25419208398354376,0.6302218087735109,[0.         0.61509434 1.        ],[0.         0.36090226 1.        ],0,6,nd-laplace-optimal-truncated
0.5,0.17557100297914596,0.5714747736093143,[0.         0.70188679 1.        ],[0.         0.52631579 1.        ],1,6,nd-laplace-optimal-truncated
0.5,0.2467442190381614,0.6208132475723435,[0.         0.63396226 1.        ],[0.         0.38721805 1.        ],2,6,nd-laplace-optimal-truncated
0.5,0.28413959426869057,0.6617877510137482,[0.         0.58113208 1.        ],[0.         0.29699248 1.        ],3,6,nd-laplace-optimal-truncated
0.5,0.09958859412682652,0.5564853556485356,[0.         0.49056604 1.        ],[0.         0.39097744 1.        ],4,6,nd-laplace-optimal-truncated
0.7,0.15253227408143,0.5766773162939297,[0.         0.57358491 1.        ],[0.         0.42105263 1.        ],0,6,nd-laplace-optimal-truncated
0.7,0.1378635267413817,0.5571795052837205,[0.         0.67169811 1.        ],[0.         0.53383459 1.        ],1,6,nd-laplace-optimal-truncated
0.7,0.24316924386437788,0.6082803754848327,[0.         0.68301887 1.        ],[0.         0.43984962 1.        ],2,6,nd-laplace-optimal-truncated
0.7,0.1904525464604908,0.5842485095701286,[0.         0.66037736 1.        ],[0.         0.46992481 1.        ],3,6,nd-laplace-optimal-truncated
0.7,0.2542062703929635,0.6292316346694745,[0.         0.61886792 1.        ],[0.         0.36466165 1.        ],4,6,nd-laplace-optimal-truncated
1.0,0.16396652007376933,0.5768913488916683,[0.         0.61509434 1.        ],[0.         0.45112782 1.        ],0,6,nd-laplace-optimal-truncated
1.0,0.1678535962547879,0.5742544432171905,[0.        0.6490566 1.       ],[0.         0.48120301 1.        ],1,6,nd-laplace-optimal-truncated
1.0,0.25402184707050646,0.6434178066831128,[0.         0.56981132 1.        ],[0.         0.31578947 1.        ],2,6,nd-laplace-optimal-truncated
1.0,0.24677259185700096,0.6190704360325826,[0.         0.64150943 1.        ],[0.         0.39473684 1.        ],3,6,nd-laplace-optimal-truncated
1.0,0.21281032770605757,0.6061626870107996,[0.         0.60754717 1.        ],[0.         0.39473684 1.        ],4,6,nd-laplace-optimal-truncated
1.5,0.20129096325719958,0.6136593024559829,[0.         0.54339623 1.        ],[0.         0.34210526 1.        ],0,6,nd-laplace-optimal-truncated
1.5,0.23926798127393956,0.613796453728443,[0.         0.64528302 1.        ],[0.         0.40601504 1.        ],1,6,nd-laplace-optimal-truncated
1.5,0.3147964250248262,0.6360515021459227,[0.         0.73584906 1.        ],[0.         0.42105263 1.        ],2,6,nd-laplace-optimal-truncated
1.5,0.25451837140019856,0.6107318759180852,[0.         0.70188679 1.        ],[0.         0.44736842 1.        ],3,6,nd-laplace-optimal-truncated
1.5,0.08487728755851892,0.5396682269635208,[0.         0.57735849 1.        ],[0.        0.4924812 1.       ],4,6,nd-laplace-optimal-truncated
2.0,0.2017591147680522,0.5889519901928898,[0.         0.66792453 1.        ],[0.         0.46616541 1.        ],0,6,nd-laplace-optimal-truncated
2.0,0.17873457227975598,0.5984158477714071,[0.         0.54339623 1.        ],[0.         0.36466165 1.        ],1,6,nd-laplace-optimal-truncated
2.0,0.17145694424741098,0.582143925182829,[0.         0.60754717 1.        ],[0.         0.43609023 1.        ],2,6,nd-laplace-optimal-truncated
2.0,0.22445736983969355,0.5945590590710238,[0.         0.70566038 1.        ],[0.         0.48120301 1.        ],3,6,nd-laplace-optimal-truncated
2.0,0.30730600085118454,0.630271102451228,[0.         0.74339623 1.        ],[0.         0.43609023 1.        ],4,6,nd-laplace-optimal-truncated
2.5,0.18304724074336776,0.5763916024297538,[0.         0.69056604 1.        ],[0.        0.5075188 1.       ],0,6,nd-laplace-optimal-truncated
2.5,0.23565044687189668,0.6042343846086269,[0.         0.68301887 1.        ],[0.         0.44736842 1.        ],1,6,nd-laplace-optimal-truncated
2.5,0.2769470846928642,0.6307708796656039,[0.         0.66792453 1.        ],[0.         0.39097744 1.        ],2,6,nd-laplace-optimal-truncated
2.5,0.23931054050219885,0.6114215511433441,[0.         0.65660377 1.        ],[0.         0.41729323 1.        ],3,6,nd-laplace-optimal-truncated
2.5,0.3109519080720669,0.6393824161568886,[0.         0.71320755 1.        ],[0.         0.40225564 1.        ],4,6,nd-laplace-optimal-truncated
3.0,0.21305149666619377,0.5942418233389393,[0.         0.67169811 1.        ],[0.         0.45864662 1.        ],0,6,nd-laplace-optimal-truncated
3.0,0.22055610724925517,0.5988781052444128,[0.         0.66792453 1.        ],[0.         0.44736842 1.        ],1,6,nd-laplace-optimal-truncated
3.0,0.31076748474960986,0.6527061316677355,[0.         0.66415094 1.        ],[0.         0.35338346 1.        ],2,6,nd-laplace-optimal-truncated
3.0,0.21278195488721802,0.6077684691546078,[0.  0.6 1. ],[0.         0.38721805 1.        ],3,6,nd-laplace-optimal-truncated
3.0,0.3186693147964251,0.6313118913168017,[0.         0.76603774 1.        ],[0.         0.44736842 1.        ],4,6,nd-laplace-optimal-truncated
3.5,0.14918428145836282,0.5612991979108375,[0.         0.68301887 1.        ],[0.         0.53383459 1.        ],0,6,nd-laplace-optimal-truncated
3.5,0.19426869059441054,0.5839772364902984,[0.        0.6754717 1.       ],[0.         0.48120301 1.        ],1,6,nd-laplace-optimal-truncated
3.5,0.32628741665484473,0.6296212804328223,[0.         0.79245283 1.        ],[0.         0.46616541 1.        ],2,6,nd-laplace-optimal-truncated
3.5,0.16399489289260888,0.5758331146680662,[0.         0.62264151 1.        ],[0.         0.45864662 1.        ],3,6,nd-laplace-optimal-truncated
3.5,0.2542062703929635,0.6292316346694745,[0.         0.61886792 1.        ],[0.         0.36466165 1.        ],4,6,nd-laplace-optimal-truncated
5.0,0.14152362037168387,0.561583288063608,[0.         0.64528302 1.        ],[0.        0.5037594 1.       ],0,6,nd-laplace-optimal-truncated
5.0,0.27328699106256205,0.6225071225071226,[0.         0.69433962 1.        ],[0.         0.42105263 1.        ],1,6,nd-laplace-optimal-truncated
5.0,0.3034331110795857,0.6351015045667581,[0.         0.71320755 1.        ],[0.         0.40977444 1.        ],2,6,nd-laplace-optimal-truncated
5.0,0.25841963399063694,0.6058380589383657,[0.         0.73962264 1.        ],[0.         0.48120301 1.        ],3,6,nd-laplace-optimal-truncated
5.0,0.3035607887643637,0.6274631275465224,[0.         0.74716981 1.        ],[0.         0.44360902 1.        ],4,6,nd-laplace-optimal-truncated
7.0,0.26203716839267976,0.6147537928206658,[0.         0.70188679 1.        ],[0.         0.43984962 1.        ],0,6,nd-laplace-optimal-truncated
7.0,0.14890055326996737,0.5698280909042526,[0.         0.60754717 1.        ],[0.         0.45864662 1.        ],1,6,nd-laplace-optimal-truncated
7.0,0.2360334799262307,0.5884830564360016,[0.         0.78490566 1.        ],[0.         0.54887218 1.        ],2,6,nd-laplace-optimal-truncated
7.0,0.13801957724499925,0.5535625805172926,[0.         0.71320755 1.        ],[0.         0.57518797 1.        ],3,6,nd-laplace-optimal-truncated
7.0,0.3223010356078876,0.6411310862353862,[0.         0.73207547 1.        ],[0.         0.40977444 1.        ],4,6,nd-laplace-optimal-truncated
9.0,0.22432969215491555,0.6002307214482208,[0.         0.67169811 1.        ],[0.         0.44736842 1.        ],0,6,nd-laplace-optimal-truncated
9.0,0.2585189388565754,0.6014948815345371,[0.         0.76603774 1.        ],[0.        0.5075188 1.       ],1,6,nd-laplace-optimal-truncated
9.0,0.18674989360192934,0.5802056931175668,[0.        0.6754717 1.       ],[0.        0.4887218 1.       ],2,6,nd-laplace-optimal-truncated
9.0,0.2616115761100865,0.6428405446855975,[0.         0.58867925 1.        ],[0.         0.32706767 1.        ],3,6,nd-laplace-optimal-truncated
9.0,0.14921265427720243,0.5605610447039314,[0.         0.69056604 1.        ],[0.         0.54135338 1.        ],4,6,nd-laplace-optimal-truncated
0.1,0.14173641651298052,0.5561538202133519,[0.         0.70188679 1.        ],[0.         0.56015038 1.        ],0,7,nd-laplace-optimal-truncated
0.1,0.35927081855582355,0.7324460761817347,[0.         0.56603774 1.        ],[0.         0.20676692 1.        ],1,7,nd-laplace-optimal-truncated
0.1,0.3558377074762377,0.687317969321763,[0.         0.65283019 1.        ],[0.         0.29699248 1.        ],2,7,nd-laplace-optimal-truncated
0.1,0.11490991630018443,0.5564853556485355,[0.         0.56603774 1.        ],[0.         0.45112782 1.        ],3,7,nd-laplace-optimal-truncated
0.1,0.1450134770889488,0.5723507261968801,[0.         0.57358491 1.        ],[0.         0.42857143 1.        ],4,7,nd-laplace-optimal-truncated
0.5,0.2734856007944389,0.6120058565153733,[0.         0.74716981 1.        ],[0.         0.47368421 1.        ],0,7,nd-laplace-optimal-truncated
0.5,0.2918428145836289,0.650662057651746,[0.         0.63018868 1.        ],[0.         0.33834586 1.        ],1,7,nd-laplace-optimal-truncated
0.5,0.1334373670024117,0.5780114786185847,[0.         0.49433962 1.        ],[0.         0.36090226 1.        ],2,7,nd-laplace-optimal-truncated
0.5,0.2846361185983827,0.6246458923512748,[0.         0.71320755 1.        ],[0.         0.42857143 1.        ],3,7,nd-laplace-optimal-truncated
0.5,0.30723506880408563,0.6345372544634538,[0.        0.7245283 1.       ],[0.         0.41729323 1.        ],4,7,nd-laplace-optimal-truncated
0.7,0.13021705206412248,0.5568506980143443,[0.         0.63773585 1.        ],[0.        0.5075188 1.       ],0,7,nd-laplace-optimal-truncated
0.7,0.2245566747056319,0.5905766831847468,[0.         0.73207547 1.        ],[0.        0.5075188 1.       ],1,7,nd-laplace-optimal-truncated
0.7,0.06646332813164979,0.52572055997804,[0.         0.67924528 1.        ],[0.         0.61278195 1.        ],2,7,nd-laplace-optimal-truncated
0.7,0.26203716839267976,0.6147537928206658,[0.         0.70188679 1.        ],[0.         0.43984962 1.        ],3,7,nd-laplace-optimal-truncated
0.7,0.32223010356078874,0.6459130971040934,[0.         0.71320755 1.        ],[0.         0.39097744 1.        ],4,7,nd-laplace-optimal-truncated
1.0,0.22457086111505176,0.5900352633375043,[0.         0.73584906 1.        ],[0.        0.5112782 1.       ],0,7,nd-laplace-optimal-truncated
