type,epsilon,ari,ami,ch,sc
KMeans(clusters=4),0.1,0.4754212932808553,0.4647195714148382,442.9571770081743,0.2134976298688557
OPTICS(min_samples=18),0.1,0.012142681755010893,0.013296188659156032,17.02015382126766,-0.16494379555135116
KMeans(clusters=4),0.5,0.5238794156224864,0.5267686602057875,495.6201345871944,0.19323154186163793
OPTICS(min_samples=18),0.5,-0.02078224377466232,-0.0009088443782248546,23.851159089084867,-0.17458065899366199
KMeans(clusters=4),0.7,0.4997370110702417,0.5140028725800558,500.58786275785724,0.19732487062449072
OPTICS(min_samples=18),0.7,0.05582370277844241,0.047381514259373335,17.784463136461163,-0.26878939776640765
KMeans(clusters=4),1.0,0.5630578305451872,0.5815369975653983,520.847217456987,0.20433394897496604
OPTICS(min_samples=18),1.0,-0.02092383771392505,-0.001305433573234331,20.550222690311323,-0.1789097136358757
KMeans(clusters=4),1.5,0.6069635491075911,0.6122082640330738,500.7801748620097,0.192399197145433
OPTICS(min_samples=18),1.5,-0.014595131900901143,-0.0015511928560213648,18.07426375508154,-0.20316828566352677
KMeans(clusters=4),2.0,0.6462039181472334,0.6476294871299232,510.9929602371003,0.18858059305305347
OPTICS(min_samples=18),2.0,-0.02093987857641866,-0.0015968217878916456,19.270703363532014,-0.16562183804937675
KMeans(clusters=4),2.5,0.6242290822037956,0.6102115768692232,519.0458557966388,0.2112904222324281
OPTICS(min_samples=18),2.5,-0.02078707883775683,-0.0008763105829422312,23.020612126593438,-0.19059116487363337
KMeans(clusters=4),3.0,0.5078842905961616,0.5298848614739544,504.01592613621006,0.20848692807335306
OPTICS(min_samples=18),3.0,-0.020858521447603463,-0.0015342264580994209,19.839137785562208,-0.2248198033876422
KMeans(clusters=4),3.5,0.5093917935470417,0.5388504956973029,517.2449263791214,0.2052723542605726
OPTICS(min_samples=18),3.5,0.059903806327000854,0.062200075975625026,20.96822425943986,-0.2172571237195055
KMeans(clusters=4),5.0,0.6164527404879985,0.6182765063335871,515.9887254427924,0.2086092741834856
OPTICS(min_samples=18),5.0,-0.020916349959167323,-0.001270009074067663,23.697401001450665,-0.1453811746144997
KMeans(clusters=4),7.0,0.59806607990505,0.6243536454243752,512.4758667778312,0.19552096089373378
OPTICS(min_samples=18),7.0,0.001318620155991207,0.0054878725593278666,23.78766158208895,-0.16055836427323028
KMeans(clusters=4),9.0,0.6411325950576529,0.6507512785974384,514.3222827216578,0.19274763344518453
OPTICS(min_samples=18),9.0,-0.020780281420135598,-0.0010612522962160993,22.554905436292405,-0.21627117369681587
