epsilon,shokri_mi_adv,attack_adv,tpr,fpr,run
0.7,0.2243580649737551,0.5989117518293827,[0.         0.67924528 1.        ],[0.         0.45488722 1.        ],31
0.7,0.3332813164987941,0.6713741738762529,[0.         0.65283019 1.        ],[0.         0.31954887 1.        ],32
0.7,0.17137182579089233,0.585819835180449,[0.         0.58490566 1.        ],[0.         0.41353383 1.        ],33
0.7,0.28836714427578375,0.6283967305481512,[0.         0.70566038 1.        ],[0.         0.41729323 1.        ],34
0.7,0.17179741807348559,0.570154095701541,[0.         0.69811321 1.        ],[0.         0.52631579 1.        ],35
0.7,0.2621364732586182,0.6097294472552792,[0.         0.72830189 1.        ],[0.         0.46616541 1.        ],36
0.7,0.31105121293800536,0.6331333640978312,[0.         0.73962264 1.        ],[0.         0.42857143 1.        ],37
0.7,0.2845651865512838,0.6288658469208135,[0.         0.69433962 1.        ],[0.         0.40977444 1.        ],38
0.7,0.2733011774719818,0.6216916177120839,[0.         0.69811321 1.        ],[0.         0.42481203 1.        ],39
0.7,0.201957724499929,0.5814640175791979,[0.         0.72075472 1.        ],[0.         0.51879699 1.        ],40
0.7,0.2096041991771883,0.5806275579809004,[0.         0.75471698 1.        ],[0.         0.54511278 1.        ],41
0.7,0.2884664491417222,0.6226802133359075,[0.         0.73207547 1.        ],[0.         0.44360902 1.        ],42
0.7,0.30330543339480776,0.6437214304920678,[0.         0.67924528 1.        ],[0.         0.37593985 1.        ],43
0.7,0.3109519080720669,0.6393824161568886,[0.         0.71320755 1.        ],[0.         0.40225564 1.        ],44
0.7,0.29605617818130237,0.6227602677678561,[0.        0.7509434 1.       ],[0.         0.45488722 1.        ],45
0.7,0.21310824230387287,0.5918192709224713,[0.         0.68679245 1.        ],[0.         0.47368421 1.        ],46
0.7,0.2092779117605334,0.5928826877549993,[0.         0.66792453 1.        ],[0.         0.45864662 1.        ],47
0.7,0.23234501347708902,0.5844766758134066,[0.         0.80377358 1.        ],[0.         0.57142857 1.        ],48
0.7,0.2811462618811179,0.6090843039256698,[0.         0.78490566 1.        ],[0.        0.5037594 1.       ],49
1.0,0.27334373670024115,0.6193094565809679,[0.         0.70943396 1.        ],[0.         0.43609023 1.        ],0
1.0,0.2167257767059157,0.6002072756372413,[0.        0.6490566 1.       ],[0.         0.43233083 1.        ],1
1.0,0.3561072492552135,0.6629111393785209,[0.        0.7245283 1.       ],[0.         0.36842105 1.        ],2
1.0,0.3111930770322032,0.6251254905539837,[0.         0.77735849 1.        ],[0.         0.46616541 1.        ],3
1.0,0.26202298198326,0.6155096935584741,[0.         0.69811321 1.        ],[0.         0.43609023 1.        ],4
1.0,0.3034331110795857,0.6351015045667581,[0.         0.71320755 1.        ],[0.         0.40977444 1.        ],5
1.0,0.3371683926798127,0.662660662222648,[0.         0.68679245 1.        ],[0.         0.34962406 1.        ],6
1.0,0.2994325436232089,0.6499140588377346,[0.        0.6490566 1.       ],[0.         0.34962406 1.        ],7
