,algorithm,clustering_algorithm,dimensions,ari,ami,ch,sc,mechanism,epsilon
0,density-kd-Laplace,KMeans(clusters=4),2,0.27103433803571353,0.2264897228685399,359.8919315892408,0.5268289952882843,density-kd-Laplace,0.5
1,density-kd-Laplace,AffinityPropagation(damping=0.5),2,0.13944257725407475,0.2208487503544238,353.6440156597154,0.4431985048497989,density-kd-Laplace,0.5
2,density-kd-Laplace,AgglomerativeClustering(clusters=4),2,0.25339315812539914,0.20070443176512076,310.3232900150675,0.5119694872346197,density-kd-Laplace,0.5
3,density-kd-Laplace,OPTICS(min_samples=4),2,0.029671302506098805,0.05355116864143018,10.701766486082672,0.0004104374056344477,density-kd-Laplace,0.5
4,density-kd-Laplace,KMeans(clusters=4),3,0.21635027881988517,0.2431129685464073,880.9384824398792,0.5375111399195271,density-kd-Laplace,0.5
5,density-kd-Laplace,AffinityPropagation(damping=0.5),3,0.0881663019085737,0.17170359291232756,984.7176714025203,0.42166761077368153,density-kd-Laplace,0.5
6,density-kd-Laplace,AgglomerativeClustering(clusters=4),3,0.24377046807656969,0.23333043158804564,816.7348861703788,0.5539678879877156,density-kd-Laplace,0.5
7,density-kd-Laplace,OPTICS(min_samples=6),3,0.04345182310447511,0.014916543689966191,13.086664072095477,-0.17871477402344932,density-kd-Laplace,0.5
8,density-kd-Laplace,KMeans(clusters=4),4,0.15494361850697436,0.16252550677555075,49.64209435596552,0.20829471790347331,density-kd-Laplace,0.5
9,density-kd-Laplace,AffinityPropagation(damping=0.5),4,0.050164615501636624,0.11734975592292037,37.69304145098392,0.21327504771135497,density-kd-Laplace,0.5
10,density-kd-Laplace,AgglomerativeClustering(clusters=4),4,0.12342765571527921,0.16917820544928047,37.88467186599833,0.15740046706341096,density-kd-Laplace,0.5
11,density-kd-Laplace,OPTICS(min_samples=12),4,-0.0775463015847664,0.01781348495032931,9.388933191584494,-0.06272270290221722,density-kd-Laplace,0.5
12,density-kd-Laplace,KMeans(clusters=4),5,0.30722374962568133,0.3223781468560022,53.10862650987292,0.2650741856050635,density-kd-Laplace,0.5
13,density-kd-Laplace,AffinityPropagation(damping=0.5),5,0.116472285983241,0.2250936044524275,30.464961516581575,0.16048606744577426,density-kd-Laplace,0.5
14,density-kd-Laplace,AgglomerativeClustering(clusters=4),5,0.26901273405372556,0.28648802589911915,47.48760714902808,0.2820601257678189,density-kd-Laplace,0.5
15,density-kd-Laplace,OPTICS(min_samples=12),5,0.0,0.0,0.0,0.0,density-kd-Laplace,0.5
16,density-kd-Laplace,KMeans(clusters=4),6,0.41489756609141876,0.43279966911102996,47.48643808215207,0.17560974188954986,density-kd-Laplace,0.5
17,density-kd-Laplace,AffinityPropagation(damping=0.5),6,0.13042850923308905,0.2786371968041836,24.910741661608323,0.14979052835155063,density-kd-Laplace,0.5
18,density-kd-Laplace,AgglomerativeClustering(clusters=4),6,0.3445174628391364,0.3532694737464826,40.53897642748426,0.1422577602589264,density-kd-Laplace,0.5
19,density-kd-Laplace,OPTICS(min_samples=12),6,0.0,0.0,0.0,0.0,density-kd-Laplace,0.5
20,density-kd-Laplace,KMeans(clusters=4),7,0.5450072991912832,0.5402545800664134,54.34381141633378,0.22109677853220067,density-kd-Laplace,0.5
21,density-kd-Laplace,AffinityPropagation(damping=0.5),7,0.25407876405388136,0.3872154037630856,24.378078636008347,0.15372635652639138,density-kd-Laplace,0.5
22,density-kd-Laplace,AgglomerativeClustering(clusters=4),7,0.43749347645538894,0.4931593935329096,46.789517863417416,0.18913182450723126,density-kd-Laplace,0.5
23,density-kd-Laplace,OPTICS(min_samples=12),7,0.0,0.0,0.0,0.0,density-kd-Laplace,0.5
24,density-kd-Laplace,KMeans(clusters=4),2,0.30871611446240294,0.29504556185276093,330.72440177164464,0.5154029944995304,density-kd-Laplace,0.7
25,density-kd-Laplace,AffinityPropagation(damping=0.5),2,0.15040732857730324,0.24446905512241596,378.9455430659823,0.4648327124778972,density-kd-Laplace,0.7
26,density-kd-Laplace,AgglomerativeClustering(clusters=4),2,0.2891616236914234,0.3153293037075512,279.59471300110533,0.4838705156756401,density-kd-Laplace,0.7
27,density-kd-Laplace,OPTICS(min_samples=4),2,-0.023770045178758963,-0.005328098838999167,10.577013834298906,-0.14836517046426673,density-kd-Laplace,0.7
28,density-kd-Laplace,KMeans(clusters=4),3,0.32633480871792153,0.37763508889359887,982.8070085348924,0.5721997892797823,density-kd-Laplace,0.7
29,density-kd-Laplace,AffinityPropagation(damping=0.5),3,0.14736690399031097,0.2729673185308923,1016.303996672825,0.42452391930554556,density-kd-Laplace,0.7
30,density-kd-Laplace,AgglomerativeClustering(clusters=4),3,0.2830326677683766,0.35323187552511304,898.414660044906,0.5518707349603991,density-kd-Laplace,0.7
31,density-kd-Laplace,OPTICS(min_samples=6),3,-0.0030027746906504194,0.0632996239388546,26.70815048312673,-0.07208738089945514,density-kd-Laplace,0.7
32,density-kd-Laplace,KMeans(clusters=4),4,0.2627543144861252,0.29024480648695705,61.23702457075808,0.2425801881873507,density-kd-Laplace,0.7
33,density-kd-Laplace,AffinityPropagation(damping=0.5),4,0.09493196625400788,0.2016586785254783,42.357955376257465,0.22539729952449233,density-kd-Laplace,0.7
34,density-kd-Laplace,AgglomerativeClustering(clusters=4),4,0.2610899769883369,0.29917089553447834,50.648185870910496,0.18154281837742753,density-kd-Laplace,0.7
35,density-kd-Laplace,OPTICS(min_samples=12),4,-0.006720104591040321,0.053116814053978875,10.853811493648196,-0.05797354400949274,density-kd-Laplace,0.7
