type,epsilon,ari,ami,ch,sc
"KMeans(clusters=4, init=random)",0.1,0.0064130332715025985,0.008002822511621353,62.00245081292597,0.24138974804119803
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",0.1,0.02230701569642835,0.043385469670757196,52.12005051620092,0.23642824209221586
"OPTICS(min_samples=6, distance_metric=euclidean)",0.1,0.025557303795876708,0.05541443388911025,1.7478374223189064,-0.28611870098707026
"KMeans(clusters=4, init=random)",0.5,0.14077801770651743,0.16800542442386918,71.0004108047826,0.2490485567341445
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",0.5,0.058152830541196986,0.13318580540678973,63.8911760995226,0.2839796959277238
"OPTICS(min_samples=6, distance_metric=euclidean)",0.5,0.014386593132964639,0.01813421991724371,3.7168696136811112,-0.225497813123482
"KMeans(clusters=4, init=random)",0.7,0.16202367835521397,0.18289918315065617,69.6840637607315,0.2414971936396518
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",0.7,0.06067708171181998,0.1325181998361569,51.4455713260492,0.24717920987678926
"OPTICS(min_samples=6, distance_metric=euclidean)",0.7,-0.01405419590633473,0.010375492968579926,4.786304062903206,-0.1983626531514364
"KMeans(clusters=4, init=random)",1.0,0.24444915580077559,0.28712222238609025,106.96621260496563,0.2908877458245763
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",1.0,0.08756145740511101,0.1940751718409494,70.2345353653283,0.2574839075082461
"OPTICS(min_samples=6, distance_metric=euclidean)",1.0,-0.001478774452352187,0.04422311291528722,10.039029130866249,-0.25797198034217816
"KMeans(clusters=4, init=random)",1.5,0.3662957506603083,0.4228998298735176,120.32871445787407,0.29735212245510745
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",1.5,0.15758398289715475,0.30782800950410427,81.22441094038132,0.25267773687809836
"OPTICS(min_samples=6, distance_metric=euclidean)",1.5,0.07164296568842973,0.10987665641823205,8.445304394510703,-0.21066602450402158
"KMeans(clusters=4, init=random)",2.0,0.2643210742793905,0.3308295398572466,147.83064445742633,0.31298043393423497
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",2.0,0.17356818433588123,0.3323576107599426,97.13670595598614,0.26778504497511124
"OPTICS(min_samples=6, distance_metric=euclidean)",2.0,0.004572777904031081,0.08291414647399264,7.495226155147071,-0.2575816124906379
"KMeans(clusters=4, init=random)",2.5,0.2956911829231565,0.40266528129473933,167.2329553151533,0.31767225982837055
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",2.5,0.22955104079744332,0.4030741976152756,127.68404965019757,0.25751456325266
"OPTICS(min_samples=6, distance_metric=euclidean)",2.5,0.04138183897684167,0.11042759704121823,4.244046447483939,-0.3433938357195125
"KMeans(clusters=4, init=random)",3.0,0.4380654857365032,0.5396796534364464,193.70565657162166,0.3354326650646363
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",3.0,0.22236759869862097,0.4186116091800227,136.95744547925182,0.25808198676777916
"OPTICS(min_samples=6, distance_metric=euclidean)",3.0,0.020745498092905993,0.08762032525324284,6.8229321121460655,-0.23056019144785553
"KMeans(clusters=4, init=random)",3.5,0.46059089585419777,0.5618761105097742,192.2054204187547,0.3529136993787538
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",3.5,0.30075822196948154,0.4755223934290586,148.00893914143285,0.28202843137728595
"OPTICS(min_samples=6, distance_metric=euclidean)",3.5,0.04767888734110297,0.13141735931020376,8.591158559541508,-0.24329909284091075
"KMeans(clusters=4, init=random)",5.0,0.4466842036975264,0.5539063300573231,273.8105563787675,0.3641948597518679
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",5.0,0.2840291723919247,0.47224207476384505,220.99356883100535,0.30828598914247485
"OPTICS(min_samples=6, distance_metric=euclidean)",5.0,0.023993324212115495,0.12118084903608788,16.651539914393,-0.2829247934471605
"KMeans(clusters=4, init=random)",7.0,0.6172118493861823,0.6372694412469568,368.76065367284843,0.3844890651007408
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",7.0,0.31489970866022843,0.5009814028475127,271.2002497628465,0.28902363392598296
"OPTICS(min_samples=6, distance_metric=euclidean)",7.0,0.04600866435309725,0.1632377890598641,12.585241812533793,-0.2591709453698554
"KMeans(clusters=4, init=random)",9.0,0.6775705275749689,0.7036915194943074,474.0061205644174,0.40575670412591897
"AffinityPropagation(damping=0.5, distance_metric=euclidean)",9.0,0.36453404285856233,0.5620191430003791,348.47587887530153,0.3090416686171718
"OPTICS(min_samples=6, distance_metric=euclidean)",9.0,0.0556157921490806,0.19765610415272156,6.778388079363258,-0.27808179828156643
