type,epsilon,ari,ami,ch,sc
"KMeans(clusters=4, init=random)",0.1,0.4259731810028353,0.4806217891834281,465.96394192960514,0.17346273740936732
"OPTICS(min_samples=5, distance_metric=euclidean)",0.1,0.07612899332981096,0.06325258297799649,12.017148530947212,-0.41628953163276583
"KMeans(clusters=4, init=random)",0.5,0.5659193938488276,0.5857583069170688,525.7454109008341,0.20774665362378775
"OPTICS(min_samples=5, distance_metric=euclidean)",0.5,0.12773380424050657,0.12860620783745663,8.678981322154955,-0.4546623857908111
"KMeans(clusters=4, init=random)",1.0,0.6159846159808553,0.6427359083469302,536.4065045853937,0.21652256278243565
"OPTICS(min_samples=5, distance_metric=euclidean)",1.0,0.11847727393713078,0.12299555174915675,6.825062985387872,-0.4609880117665933
"KMeans(clusters=4, init=random)",2.0,0.6153749243732789,0.625886601735696,531.3641606522482,0.21708777413115826
"OPTICS(min_samples=5, distance_metric=euclidean)",2.0,0.3392724190718123,0.35079373734736363,8.752406845541941,-0.4525890230886557
"KMeans(clusters=4, init=random)",3.0,0.5828280576855829,0.6127574678106236,547.5787327660986,0.21758230770973763
"OPTICS(min_samples=5, distance_metric=euclidean)",3.0,0.5218598779279019,0.518520120360072,10.021239661826767,-0.43114252190243574
"KMeans(clusters=4, init=random)",5.0,0.6479461731083491,0.6877883876029822,550.3266509614991,0.19978159422370714
"OPTICS(min_samples=5, distance_metric=euclidean)",5.0,0.6146014817577339,0.6112001473864431,10.084442826465464,-0.4003253593427689
"KMeans(clusters=4, init=random)",7.0,0.6479496885857401,0.691862186923728,544.5868721092542,0.2175816579030701
"OPTICS(min_samples=5, distance_metric=euclidean)",7.0,0.6469911871289948,0.6639950129597264,10.081677225974314,-0.405705395264368
"KMeans(clusters=4, init=random)",9.0,0.6658584342845699,0.6938168825614003,547.6548910312506,0.20884154969007834
"OPTICS(min_samples=5, distance_metric=euclidean)",9.0,0.6441698978725869,0.6553680678844805,9.0451627148046,-0.39631288547815297
